ref,after,class,type,lemma,normalized,strong,number,gender,case,gloss,domain,ln,morph,unicode,id,wordOrder,LeafName,word,bookLong,bookNum,bookShort,chapter,verse,parents,Parent1Name,Parent1Type,Parent1Appos,Parent1Class,Parent1Rule,Parent1Role,Parent1Cltype,Parent1Unit,Parent1Junction,Parent1SN,Parent1WGN,Parent2Name,Parent2Type,Parent2Appos,Parent2Class,Parent2Rule,Parent2Role,Parent2Cltype,Parent2Unit,Parent2Junction,Parent2SN,Parent2WGN,Parent3Name,Parent3Type,Parent3Appos,Parent3Class,Parent3Rule,Parent3Role,Parent3Cltype,Parent3Unit,Parent3Junction,Parent3SN,Parent3WGN,Parent4Name,Parent4Type,Parent4Appos,Parent4Class,Parent4Rule,Parent4Role,Parent4Cltype,Parent4Unit,Parent4Junction,Parent4SN,Parent4WGN,Parent5Name,Parent5Type,Parent5Appos,Parent5Class,Parent5Rule,Parent5Role,Parent5Cltype,Parent5Unit,Parent5Junction,Parent5SN,Parent5WGN,Parent6Name,Parent6Type,Parent6Appos,Parent6Class,Parent6Rule,Parent6Role,Parent6Cltype,Parent6Unit,Parent6Junction,Parent6SN,Parent6WGN,Parent7Name,Parent7Type,Parent7Appos,Parent7Class,Parent7Rule,Parent7Role,Parent7Cltype,Parent7Unit,Parent7Junction,Parent7SN,Parent7WGN,discontinuous,Parent8Name,Parent8Type,Parent8Appos,Parent8Class,Parent8Rule,Parent8Role,Parent8Cltype,Parent8Unit,Parent8Junction,Parent8SN,Parent8WGN,Parent9Name,Parent9Type,Parent9Appos,Parent9Class,Parent9Rule,Parent9Role,Parent9Cltype,Parent9Unit,Parent9Junction,Parent9SN,Parent9WGN,junction,Parent10Name,Parent10Type,Parent10Appos,Parent10Class,Parent10Rule,Parent10Role,Parent10Cltype,Parent10Unit,Parent10Junction,Parent10SN,Parent10WGN,Parent11Name,Parent11Type,Parent11Appos,Parent11Class,Parent11Rule,Parent11Role,Parent11Cltype,Parent11Unit,Parent11Junction,Parent11SN,Parent11WGN,role,referent,person,tense,voice,mood,frame,subjref,Parent12Name,Parent12Type,Parent12Appos,Parent12Class,Parent12Rule,Parent12Role,Parent12Cltype,Parent12Unit,Parent12Junction,Parent12SN,Parent12WGN,Parent13Name,Parent13Type,Parent13Appos,Parent13Class,Parent13Rule,Parent13Role,Parent13Cltype,Parent13Unit,Parent13Junction,Parent13SN,Parent13WGN,Parent14Name,Parent14Type,Parent14Appos,Parent14Class,Parent14Rule,Parent14Role,Parent14Cltype,Parent14Unit,Parent14Junction,Parent14SN,Parent14WGN,Parent15Name,Parent15Type,Parent15Appos,Parent15Class,Parent15Rule,Parent15Role,Parent15Cltype,Parent15Unit,Parent15Junction,Parent15SN,Parent15WGN,Parent16Name,Parent16Type,Parent16Appos,Parent16Class,Parent16Rule,Parent16Role,Parent16Cltype,Parent16Unit,Parent16Junction,Parent16SN,Parent16WGN,Parent17Name,Parent17Type,Parent17Appos,Parent17Class,Parent17Rule,Parent17Role,Parent17Cltype,Parent17Unit,Parent17Junction,Parent17SN,Parent17WGN,Parent18Name,Parent18Type,Parent18Appos,Parent18Class,Parent18Rule,Parent18Role,Parent18Cltype,Parent18Unit,Parent18Junction,Parent18SN,Parent18WGN,degree,Parent19Name,Parent19Type,Parent19Appos,Parent19Class,Parent19Rule,Parent19Role,Parent19Cltype,Parent19Unit,Parent19Junction,Parent19SN,Parent19WGN,Parent20Name,Parent20Type,Parent20Appos,Parent20Class,Parent20Rule,Parent20Role,Parent20Cltype,Parent20Unit,Parent20Junction,Parent20SN,Parent20WGN,Parent21Name,Parent21Type,Parent21Appos,Parent21Class,Parent21Rule,Parent21Role,Parent21Cltype,Parent21Unit,Parent21Junction,Parent21SN,Parent21WGN,Parent22Name,Parent22Type,Parent22Appos,Parent22Class,Parent22Rule,Parent22Role,Parent22Cltype,Parent22Unit,Parent22Junction,Parent22SN,Parent22WGN,Parent23Name,Parent23Type,Parent23Appos,Parent23Class,Parent23Rule,Parent23Role,Parent23Cltype,Parent23Unit,Parent23Junction,Parent23SN,Parent23WGN,Parent24Name,Parent24Type,Parent24Appos,Parent24Class,Parent24Rule,Parent24Role,Parent24Cltype,Parent24Unit,Parent24Junction,Parent24SN,Parent24WGN
TIT 1:13!1, ,det,,ὁ,ἡ,3588,singular,feminine,nominative,The,092004,92.24,T-NSF,ἡ,n56001013001,114617,w,ἡ,Titus,17,Titus,1,13,6,wg,,,np,DetNP,,,,,,158,wg,,,np,NP-Demo,s,,,,,157,wg,,,cl,S-VC-P,,,,,,156,wg,,,,,,,,,,155,sentence,,,,,,,,,7,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!2, ,noun,common,μαρτυρία,μαρτυρία,3141,singular,feminine,nominative,testimony,033020,33.264,N-NSF,μαρτυρία,n56001013002,114618,w,μαρτυρία,Titus,17,Titus,1,13,6,wg,,,np,DetNP,,,,,,158,wg,,,np,NP-Demo,s,,,,,157,wg,,,cl,S-VC-P,,,,,,156,wg,,,,,,,,,,155,sentence,,,,,,,,,7,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!3, ,pron,demonstrative,οὗτος,αὕτη,3778,singular,feminine,nominative,this,,,D-NSF,αὕτη,n56001013003,114619,w,αὕτη,Titus,17,Titus,1,13,5,wg,,,np,NP-Demo,s,,,,,157,wg,,,cl,S-VC-P,,,,,,156,wg,,,,,,,,,,155,sentence,,,,,,,,,7,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n56001012010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!4, ,verb,,εἰμί,ἐστίν,1510,singular,,,is,,,V-PAI-3S,ἐστὶν,n56001013004,114620,w,ἐστὶν,Titus,17,Titus,1,13,4,wg,,,cl,S-VC-P,,,,,,156,wg,,,,,,,,,,155,sentence,,,,,,,,,7,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vc,,third,present,active,indicative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!5,.,adj,,ἀληθής,ἀληθής,227,singular,feminine,nominative,true,072001,72.1,A-NSF,ἀληθής.,n56001013005,114621,w,ἀληθής,Titus,17,Titus,1,13,4,wg,,,cl,S-VC-P,,,,,,156,wg,,,,,,,,,,155,sentence,,,,,,,,,7,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!6, ,prep,,διά,δι’,1223,,,,for,089007,89.26,PREP,δι’,n56001013006,114622,w,δι’,Titus,17,Titus,1,13,5,wg,,,pp,PrepNp,adv,,,,,161,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!7, ,pron,relative,ὅς,ἥν,3739,singular,feminine,accusative,which,,,R-ASF,ἣν,n56001013007,114623,w,ἣν,Titus,17,Titus,1,13,6,wg,,,np,PronNP,,,,,,162,wg,,,pp,PrepNp,adv,,,,,161,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!8, ,noun,common,αἰτία,αἰτίαν,156,singular,feminine,accusative,cause,089007,89.15,N-ASF,αἰτίαν,n56001013008,114624,w,αἰτίαν,Titus,17,Titus,1,13,6,wg,,,np,PronNP,,,,,,162,wg,,,pp,PrepNp,adv,,,,,161,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!9, ,verb,,ἐλέγχω,ἔλεγχε,1651,singular,,,rebuke,033046,33.417,V-PAM-2S,ἔλεγχε,n56001013009,114625,w,ἔλεγχε,Titus,17,Titus,1,13,4,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,second,present,active,imperative,A0:n56001004001 A1:n56001013010,n56001004001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!10, ,pron,personal,αὐτός,αὐτούς,846,plural,masculine,accusative,them,092004,92.11,P-APM,αὐτοὺς,n56001013010,114626,w,αὐτοὺς,Titus,17,Titus,1,13,4,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,n56001012008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!11,",",adv,,ἀποτόμως,ἀποτόμως,664,,,,severely,088009,88.74,ADV,"ἀποτόμως,",n56001013011,114627,w,ἀποτόμως,Titus,17,Titus,1,13,4,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!12, ,conj,,ἵνα,ἵνα,2443,,,,so that,089009,89.59,CONJ,ἵνα,n56001013012,114628,w,ἵνα,Titus,17,Titus,1,13,5,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!13, ,verb,,ὑγιαίνω,ὑγιαίνωσιν,5198,plural,,,they may be sound,072002,72.15,V-PAS-3P,ὑγιαίνωσιν,n56001013013,114629,w,ὑγιαίνωσιν,Titus,17,Titus,1,13,6,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,third,present,active,subjunctive,A0:n56001012008,n56001012008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!14, ,prep,,ἐν,ἐν,1722,,,,in,089004,89.5,PREP,ἐν,n56001013014,114630,w,ἐν,Titus,17,Titus,1,13,7,wg,,,pp,PrepNp,adv,,,,,165,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!15, ,det,,ὁ,τῇ,3588,singular,feminine,dative,the,092004,92.24,T-DSF,τῇ,n56001013015,114631,w,τῇ,Titus,17,Titus,1,13,8,wg,,,np,DetNP,,,,,,166,wg,,,pp,PrepNp,adv,,,,,165,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:13!16,",",noun,common,πίστις,πίστει,4102,singular,feminine,dative,faith,031010,31.104,N-DSF,"πίστει,",n56001013016,114632,w,πίστει,Titus,17,Titus,1,13,8,wg,,,np,DetNP,,,,,,166,wg,,,pp,PrepNp,adv,,,,,165,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!1, ,adv,,μή,μή,3361,,,,not,,,PRT-N,μὴ,n56001014001,114633,w,μὴ,Titus,17,Titus,1,14,7,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!2, ,verb,,προσέχω,προσέχοντες,4337,plural,masculine,nominative,giving heed,030001,30.35,V-PAP-NPM,προσέχοντες,n56001014002,114634,w,προσέχοντες,Titus,17,Titus,1,14,7,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,,,present,active,participle,A0:n56001012008,n56001012008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!3, ,adj,,Ἰουδαϊκός,Ἰουδαϊκοῖς,2451,plural,masculine,dative,to Jewish,093001,93.171,A-DPM,Ἰουδαϊκοῖς,n56001014003,114635,w,Ἰουδαϊκοῖς,Titus,17,Titus,1,14,9,wg,,,np,AdjpNp,,,,,,169,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!4, ,noun,common,μῦθος,μύθοις,3454,plural,masculine,dative,myths,033003,33.13,N-DPM,μύθοις,n56001014004,114636,w,μύθοις,Titus,17,Titus,1,14,9,wg,,,np,AdjpNp,,,,,,169,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!5, ,conj,,καί,καί,2532,,,,and,,,CONJ,καὶ,n56001014005,114637,w,καὶ,Titus,17,Titus,1,14,9,wg,group,,,,,,,,,170,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!6, ,noun,common,ἐντολή,ἐντολαῖς,1785,plural,feminine,dative,[the] commandments,033032,33.330,N-DPF,ἐντολαῖς,n56001014006,114638,w,ἐντολαῖς,Titus,17,Titus,1,14,10,wg,,,np,NPofNP,,,,,,171,wg,group,,,,,,,,,170,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!7, ,noun,common,ἄνθρωπος,ἀνθρώπων,444,plural,masculine,genitive,of men,009001,9.1,N-GPM,ἀνθρώπων,n56001014007,114639,w,ἀνθρώπων,Titus,17,Titus,1,14,11,wg,,,np,NpAdjp,,,,,,172,wg,,,np,NPofNP,,,,,,171,wg,group,,,,,,,,,170,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!8, ,verb,,ἀποστρέφω,ἀποστρεφομένων,654,plural,masculine,genitive,turning away from,031008 068004,31.62 68.44,V-PMP-GPM,ἀποστρεφομένων,n56001014008,114640,w,ἀποστρεφομένων,Titus,17,Titus,1,14,12,wg,,,cl,V-O,,,,,,173,wg,,,np,NpAdjp,,,,,,172,wg,,,np,NPofNP,,,,,,171,wg,group,,,,,,,,,170,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,wg,,,cl,V-ADV-ADV,,,,,,164,,wg,,,,sub-CL,o,,,,,163,wg,,,cl,,,,,,,160,,wg,,,,,,,,,,159,sentence,,,,,,,,,8,,v,,,present,middle,participle,A1:n56001014007 A1:n56001014010,n56001014007,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!9, ,det,,ὁ,τήν,3588,singular,feminine,accusative,the,092004,92.24,T-ASF,τὴν,n56001014009,114641,w,τὴν,Titus,17,Titus,1,14,13,wg,,,np,DetNP,o,,,,,174,wg,,,cl,V-O,,,,,,173,wg,,,np,NpAdjp,,,,,,172,wg,,,np,NPofNP,,,,,,171,wg,group,,,,,,,,,170,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,,,,,,,,,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:14!10,.,noun,common,ἀλήθεια,ἀλήθειαν,225,singular,feminine,accusative,truth,072001,72.2,N-ASF,ἀλήθειαν.,n56001014010,114642,w,ἀλήθειαν,Titus,17,Titus,1,14,13,wg,,,np,DetNP,o,,,,,174,wg,,,cl,V-O,,,,,,173,wg,,,np,NpAdjp,,,,,,172,wg,,,np,NPofNP,,,,,,171,wg,group,,,,,,,,,170,wg,,,,NpaNp,adv,,,,,168,wg,,,cl,ADV-V-ADV,adv,,,,,167,,wg,,,cl,V-ADV-ADV,,,,,,164,wg,,,,sub-CL,o,,,,,163,,wg,,,cl,,,,,,,160,wg,,,,,,,,,,159,,,,,,,,,sentence,,,,,,,,,8,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIT 1:15!1, ,adj,,πᾶς,πάντα,3956,plural,neuter,nominative,All things [are],059003,59.23,A-NPN,πάντα,n56001015001,114643,w,πάντα,Titus,17,Titus,1,15,4,wg,,,cl,S-P-ADV,,Verbless,,,,176,wg,,,,,,,,,,175,sentence,,,,,,,,,9,,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
